geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
DOP 20-49-SMM-02 2020-06-29	38.148204	38.148204	-122.06894	-122.06894
DOP 20-49-CSS-01 2020-06-29	38.329694	38.329694	-121.651746	-121.651746
DOP 20-49-RVV-01 2020-06-30	38.164955	38.164955	-121.679934	-121.679934
DOP 24-49-RVV-02 2020-06-30	38.098317	38.098317	-121.725924	-121.725924
DOP 20-49-LSR-01 2020-06-30	38.076765	38.076765	-121.771381	-121.771381
DOP 20-49-LSC-02 2020-07-01	38.360589	38.360589	-121.636022	-121.636022
DOP 20-49-HBB-01 2020-07-01	38.048769	38.048769	-121.944033	-121.944033
DOP 20-49-SBW-01 2020-07-01	38.058425	38.058425	-122.085386	-122.085386
DOP 20-49-LSC-01 2020-07-01	38.204943	38.204943	-121.658489	-121.658489
DOP 20-49-CFF-01 2020-07-01	38.071239	38.071239	-121.838902	-121.838902
DOP 20-49-USC-01 2020-07-01	38.482987	38.482987	-121.584543	-121.584543
DOP 20-50-LSC-01 2020-07-06	38.284654	38.284654	-121.658982	-121.658982
DOP 20-50-USC-01 2020-07-06	38.51723	38.51723	-121.584599	-121.584599
DOP 20-50-LSC-02 2020-07-06	38.361312	38.361312	-121.635588	-121.635588
DOP 20-50-SMM-04 2020-07-07	38.173743	38.173743	-122.016025	-122.016025
DOP 20-50-GBB-01 2020-07-07	38.096696	38.096696	-122.06031	-122.06031
DOP 20-50-SMM-01 2020-07-07	38.179831	38.179831	-122.056537	-122.056537
DOP 20-50-CSS-02 2020-07-08	38.256255	38.256255	-121.737629	-121.737629
DOP 20-50-HBB-01 2020-07-08	38.072129	38.072129	-121.957034	-121.957034
DOP 20-50-CSS-03 2020-07-08	38.252753	38.252753	-121.725364	-121.725364
DOP 20-50-CFF-01 2020-07-08	38.035141	38.035141	-121.849166	-121.849166
DOP 20-50-CSS-01 2020-07-08	38.247316	38.247316	-121.672786	-121.672786
DOP 20-50-SBW-01 2020-07-08	38.082932	38.082932	-122.078905	-122.078905
DOP 20-50-RVV-03 2020-07-09	38.13246	38.13246	-121.697548	-121.697548
DOP 20-50-RVV-01 2020-07-09	38.162217	38.162217	-121.681851	-121.681851
DOP 20-50-RVV-02 2020-07-09	38.105116	38.105116	-121.723073	-121.723073
DOP 20-51-CSS-02 2020-07-13	38.278078	38.278078	-121.664874	-121.664874
DOP 20-51-SBW-01 2020-07-13	38.070125	38.070125	-122.08552	-122.08552
DOP 20-51-CSS-03 2020-07-13	38.257685	38.257685	-121.726055	-121.726055
DOP 20-51-SMM-01 2020-07-13	38.254285	38.254285	-121.688109	-121.688109
DOP 20-51-HBB-01 2020-07-13	38.056723	38.056723	-121.940184	-121.940184
DOP 20-51-SBM-01 2020-07-13	38.095068	38.095068	-122.043492	-122.043492
DOP 20-51-LSC-02 2020-07-15	38.422124	38.422124	-121.606903	-121.606903
DOP 20-51-SMM-01 2020-07-15	38.157605	38.157605	-121.924714	-121.924714
DOP 20-51-LSC-03 2020-07-15	38.329513	38.329513	-121.648648	-121.648648
DOP 20-51-SMM-03 2020-07-15	38.139251	38.139251	-122.060255	-122.060255
DOP 20-51-SMM-02 2020-07-15	38.208513	38.208513	-122.03447	-122.03447
DOP 20-51-LSC-01 2020-07-15	38.184298	38.184298	-121.660566	-121.660566
DOP 20-51-RVV-01 2020-07-16	38.162594	38.162594	-121.673588	-121.673588
DOP 20-51-LSR-01 2020-07-16	38.082357	38.082357	-121.743458	-121.743458
DOP 20-51-RVV-02 2020-07-16	38.107871	38.107871	-121.702822	-121.702822
DOP 20-52-SMM-01 2020-07-20	38.208254	38.208254	-122.033978	-122.033978
DOP 20-52-USC-02 2020-07-20	38.509948	38.509948	-121.584798	-121.584798
DOP 20-52-USC-01 2020-07-20	38.565348	38.565348	-121.554105	-121.554105
DOP 20-52-SMM-03 2020-07-20	38.175236	38.175236	-121.923931	-121.923931
DOP 20-52-LSC-01 2020-07-20	38.263497	38.263497	-121.664981	-121.664981
DOP 20-52-SMM-02 2020-07-20	38.16595	38.16595	-122.066153	-122.066153
DOP 20-52-RVV-01 2020-07-21	38.160562	38.160562	-121.67503	-121.67503
DOP 20-52-RVV-02 2020-07-21	38.098715	38.098715	-121.708811	-121.708811
DOP 20-52-CSS-03 2020-07-22	38.304976	38.304976	-121.667144	-121.667144
DOP 20-52-CSS-02 2020-07-22	38.239997	38.239997	-121.676121	-121.676121
DOP 20-52-CSS-01 2020-07-22	38.309497	38.309497	-121.692831	-121.692831
DOP 20-52-SBW-01 2020-07-22	38.05109	38.05109	-122.109862	-122.109862
DOP 20-52-HBB-01 2020-07-22	38.07208	38.07208	-121.969778	-121.969778
DOP 20-52-CFF-01 2020-07-22	38.046856	38.046856	-121.877243	-121.877243
DOP 20-53-CFF-01 2020-07-27	38.045412	38.045412	-121.924517	-121.924517
DOP 20-53-LSC-01 2020-07-27	38.200471	38.200471	-121.656643	-121.656643
DOP 20-53-CFF-02 2020-07-27	38.050903	38.050903	-121.886068	-121.886068
DOP 20-53-LSC-02 2020-07-27	38.283819	38.283819	-121.659489	-121.659489
DOP 20-53-USC-01 2020-07-27	38.561229	38.561229	-121.536768	-121.536768
DOP 20-53-SBM-01 2020-07-27	38.074744	38.074744	-122.006842	-122.006842
DOP 20-53-LSR-02 2020-07-28	38.079405	38.079405	-121.76091	-121.76091
DOP 20-53-RVV-01 2020-07-28	38.107358	38.107358	-121.714616	-121.714616
DOP 20-53-RVV-05 2020-07-28	38.096759	38.096759	-121.721522	-121.721522
DOP 20-53-GBB-01 2020-07-29	38.099585	38.099585	-122.028827	-122.028827
DOP 20-53-GBB-02 2020-07-29	38.116994	38.116994	-122.050911	-122.050911
DOP 20-53-CSS-01 2020-07-29	38.25344	38.25344	-121.725599	-121.725599
DOP 20-53-CSS-02 2020-07-29	38.277434	38.277434	-121.695045	-121.695045
DOP 20-53-CSS-03 2020-07-29	38.243449	38.243449	-121.689284	-121.689284
DOP 20-53-SMM-01 2020-07-29	38.153188	38.153188	-122.053789	-122.053789
DOP 21-02-CSS-01 2020-08-03	38.247652	38.247652	-121.704175	-121.704175
DOP 21-02-SMM-03 2020-08-03	38.171884	38.171884	-121.957663	-121.957663
DOP 21-02-SMM-02 2020-08-03	38.144166	38.144166	-122.058926	-122.058926
DOP 21-02-CSS-03 2020-08-03	38.241694	38.241694	-121.681429	-121.681429
DOP 21-02-CSS-04 2020-08-03	38.299808	38.299808	-121.667139	-121.667139
DOP 21-02-SMM-01 2020-08-03	38.181351	38.181351	-122.051811	-122.051811
DOP 21-02-SBM-01 2020-08-05	38.099922	38.099922	-122.040683	-122.040683
DOP 21-02-SBW-01 2020-08-05	38.049401	38.049401	-122.084296	-122.084296
DOP 21-02-RVV-01 2020-08-05	38.161434	38.161434	-121.674386	-121.674386
DOP 21-02-SBM-02 2020-08-05	38.074268	38.074268	-122.008816	-122.008816
DOP 21-02-RVV-02 2020-08-05	38.115839	38.115839	-121.7053	-121.7053
DOP 21-02-LSR-01 2020-08-05	38.081107	38.081107	-121.747978	-121.747978
DOP 21-02-LSC-02 2020-08-06	38.234208	38.234208	-121.673938	-121.673938
DOP 21-02-LSC-01 2020-08-06	38.196747	38.196747	-121.656906	-121.656906
DOP 21-02-LSC-03 2020-08-06	38.368217	38.368217	-121.632128	-121.632128
DOP 21-03-LSR-01 2020-08-10	38.076357	38.076357	-121.756205	-121.756205
DOP 21-03-SMM-04 2020-08-10	38.120487	38.120487	-122.058512	-122.058512
DOP 21-03-RVV-02 2020-08-10	38.108796	38.108796	-121.703332	-121.703332
DOP 21-03-RVV-01 2020-08-10	38.162228	38.162228	-121.67399	-121.67399
DOP 21-03-SMM-02 2020-08-10	38.182659	38.182659	-121.993074	-121.993074
DOP 21-03-SMM-03 2020-08-10	38.197536	38.197536	-121.915783	-121.915783
DOP 21-03-CSS-03 2020-08-11	38.308264	38.308264	-121.667218	-121.667218
DOP 21-03-CSS-01 2020-08-11	38.25095	38.25095	-121.673083	-121.673083
DOP 21-03-CSS-02 2020-08-11	38.261361	38.261361	-121.694565	-121.694565
DOP 21-03-LSC-02 2020-08-12	38.24787	38.24787	-121.668678	-121.668678
DOP 21-03-CFF-01 2020-08-12	38.027563	38.027563	-121.835802	-121.835802
DOP 21-03-SBM-01 2020-08-12	38.058196	38.058196	-122.048833	-122.048833
DOP 21-03-USC-01 2020-08-12	38.522823	38.522823	-121.58459	-121.58459
DOP 21-03-SBW-01 2020-08-12	38.051885	38.051885	-122.124355	-122.124355
DOP 21-03-LSC-01 2020-08-12	38.396773	38.396773	-121.619273	-121.619273
DOP 21-04-SBM-01 2020-08-17	38.072106	38.072106	-121.979735	-121.979735
DOP 21-04-CFF-01 2020-08-17	38.050717	38.050717	-121.922521	-121.922521
DOP 21-04-CSS-01 2020-08-17	38.320876	38.320876	-121.693186	-121.693186
DOP 21-04-CSS-02 2020-08-17	38.242363	38.242363	-121.680553	-121.680553
DOP 21-04-CSS-04 2020-08-17	38.251867	38.251867	-121.688182	-121.688182
DOP 21-04-SBM-03 2020-08-17	38.066198	38.066198	-122.033436	-122.033436
DOP 21-04-RVV-01 2020-08-19	38.173374	38.173374	-121.671472	-121.671472
DOP 21-05-GBB-01 2020-08-27	38.101278	38.101278	-122.042289	-122.042289
DOP 21-05-USC-02 2020-08-27	38.561842	38.561842	-121.550509	-121.550509
DOP 21-05-SMM-01 2020-08-27	38.179796	38.179796	-122.055405	-122.055405
DOP 21-05-USC-01 2020-08-27	38.529543	38.529543	-121.584775	-121.584775
DOP 21-05-LSC-01 2020-08-27	38.266998	38.266998	-121.663947	-121.663947
DOP 21-05-SBW-01 2020-08-28	38.07996	38.07996	-122.08264	-122.08264
DOP 21-05-CSS-05 2020-08-28	38.312152	38.312152	-121.69281	-121.69281
DOP 21-05-CSS-01 2020-08-28	38.334645	38.334645	-121.667374	-121.667374
DOP 21-05-CSS-02 2020-08-28	38.257147	38.257147	-121.671514	-121.671514
DOP 21-06-CSS-03 2020-08-31	38.234223	38.234223	-121.678779	-121.678779
DOP 21-06-CSS-04 2020-08-31	38.256305	38.256305	-121.688999	-121.688999
DOP 21-06-RVV-02 2020-08-31	38.117436	38.117436	-121.707221	-121.707221
DOP 21-06-RVV-01 2020-08-31	38.14805	38.14805	-121.690309	-121.690309
DOP 21-06-CSS-01 2020-08-31	38.308021	38.308021	-121.692805	-121.692805
DOP 21-06-LSR-01 2020-08-31	38.074998	38.074998	-121.7619	-121.7619
DOP 21-06-SBM-01 2020-09-01	38.091891	38.091891	-122.017467	-122.017467
DOP 21-06-SBW-02 2020-09-01	38.073632	38.073632	-122.079546	-122.079546
DOP 21-06-SBW-01 2020-09-01	38.059239	38.059239	-122.11136	-122.11136
DOP 21-06-USC-02 2020-09-02	38.560696	38.560696	-121.56346	-121.56346
DOP 21-06-SMM-01 2020-09-02	38.178902	38.178902	-122.055002	-122.055002
DOP 21-06-GBB-02 2020-09-02	38.098953	38.098953	-122.059784	-122.059784
DOP 21-06-USC-01 2020-09-02	38.527782	38.527782	-121.584796	-121.584796
DOP 21-06-GBB-01 2020-09-02	38.100608	38.100608	-122.046005	-122.046005
DOP 21-06-LSC-01 2020-09-02	38.353588	38.353588	-121.639333	-121.639333
DOP 21-07-CFF-01 2020-09-08	38.056248	38.056248	-121.875315	-121.875315
DOP 21-07-LSC-01 2020-09-10	38.221642	38.221642	-121.672802	-121.672802
DOP 21-08-LSC-01 2020-09-16	38.232356	38.232356	-121.675597	-121.675597
DOP 21-08-USC-01 2020-09-16	38.562077	38.562077	-121.547145	-121.547145
DOP 21-08-SMM-02 2020-09-16	38.121608	38.121608	-122.066688	-122.066688
DOP 21-08-SMM-01 2020-09-16	38.107756	38.107756	-121.890061	-121.890061
DOP 21-08-USC-02 2020-09-16	38.520063	38.520063	-121.584614	-121.584614
DOP 21-08-SMM-04 2020-09-16	38.139424	38.139424	-122.061734	-122.061734
DOP 21-08-SMM-03 2020-09-16	38.187458	38.187458	-121.978814	-121.978814
DOP 21-08-SBM-02 2020-09-17	38.081146	38.081146	-122.058494	-122.058494
DOP 21-08-LSR-01 2020-09-17	38.067901	38.067901	-121.772348	-121.772348
DOP 21-08-CFF-01 2020-09-17	38.056006	38.056006	-121.843167	-121.843167
DOP 21-08-SBM-01 2020-09-17	38.05511	38.05511	-121.971022	-121.971022
DOP 21-08-RVV-02 2020-09-17	38.109707	38.109707	-121.710882	-121.710882
DOP 21-08-RVV-01 2020-09-17	38.081451	38.081451	-121.723772	-121.723772
DOP 21-08-CSS-02 2020-09-18	38.256557	38.256557	-121.691426	-121.691426
DOP 21-08-CSS-03 2020-09-18	38.253707	38.253707	-121.725662	-121.725662
DOP 21-08-CSS-01 2020-09-18	38.354126	38.354126	-121.642928	-121.642928
DOP 21-09-SBW-01 2020-09-21	38.054495	38.054495	-122.095483	-122.095483
DOP 21-09-CFF-01 2020-09-21	38.045265	38.045265	-121.894796	-121.894796
DOP 21-09-USC-01 2020-09-21	38.56128	38.56128	-121.531043	-121.531043
DOP 21-09-LSC-01 2020-09-21	38.238394	38.238394	-121.672386	-121.672386
DOP 21-09-SBM-01 2020-09-21	38.060508	38.060508	-122.007482	-122.007482
DOP 21-09-USC-02 2020-09-21	38.537379	38.537379	-121.584556	-121.584556
DOP 21-09-SBM-03 2020-09-22	38.060849	38.060849	-121.97444	-121.97444
DOP 21-09-SBM-02 2020-09-22	38.094965	38.094965	-122.016849	-122.016849
DOP 21-09-CFF-02 2020-09-22	38.053387	38.053387	-121.866882	-121.866882
DOP 21-09-CSS-01 2020-09-23	38.244196	38.244196	-121.68396	-121.68396
DOP 21-09-CSS-04 2020-09-23	38.265736	38.265736	-121.697126	-121.697126
DOP 21-09-CSS-02 2020-09-23	38.258098	38.258098	-121.669666	-121.669666
DOP 21-09-GBB-01 2020-09-23	38.109118	38.109118	-122.034813	-122.034813
DOP 21-09-SMM-03 2020-09-23	38.168841	38.168841	-122.040511	-122.040511
DOP 21-09-SMM-02 2020-09-23	38.172269	38.172269	-122.056049	-122.056049
DOP 21-09-RVV-02 2020-09-24	38.124636	38.124636	-121.692158	-121.692158
DOP 21-09-LSR-01 2020-09-24	38.065387	38.065387	-121.813855	-121.813855
DOP 21-09-RVV-01 2020-09-24	38.104323	38.104323	-121.722014	-121.722014
DOP 21-10-USC-01 2020-09-28	38.56129	38.56129	-121.54932	-121.54932
DOP 21-10-USC-02 2020-09-28	38.557504	38.557504	-121.571646	-121.571646
DOP 21-10-LSC-01 2020-09-28	38.211674	38.211674	-121.666061	-121.666061
DOP 21-10-CFF-01 2020-09-29	38.041431	38.041431	-121.896476	-121.896476
DOP 21-10-SBW-02 2020-09-29	38.085549	38.085549	-122.073238	-122.073238
DOP 21-10-SBW-01 2020-09-29	38.04027	38.04027	-122.112067	-122.112067
DOP 21-10-RVV-01 2020-09-29	38.105579	38.105579	-121.722177	-121.722177
DOP 21-10-LSR-01 2020-09-29	38.069259	38.069259	-121.770859	-121.770859
DOP 21-10-RVV-02 2020-09-29	38.125255	38.125255	-121.698009	-121.698009
DOP 21-10-CSS-03 2020-09-30	38.296021	38.296021	-121.65973	-121.65973
DOP 21-10-CSS-02 2020-09-30	38.233284	38.233284	-121.676124	-121.676124
DOP 21-10-CSS-01 2020-09-30	38.386541	38.386541	-121.627896	-121.627896
DOP 21-11-LSC-01 2020-10-05	38.180707	38.180707	-121.662253	-121.662253
DOP 21-11-USC-01 2020-10-05	38.566784	38.566784	-121.555762	-121.555762
DOP 21-11-HBB-01 2020-10-05	38.05481	38.05481	-121.966267	-121.966267
DOP 21-11-LSC-02 2020-10-05	38.381206	38.381206	-121.626374	-121.626374
DOP 21-11-CFF-01 2020-10-05	38.050291	38.050291	-121.898699	-121.898699
DOP 21-11-CSS-01 2020-10-07	38.286954	38.286954	-121.663126	-121.663126
DOP 21-11-SBM-01 2020-10-07	38.097893	38.097893	-122.063621	-122.063621
DOP 21-11-SMM-01 2020-10-07	38.073643	38.073643	-121.879133	-121.879133
DOP 21-11-CSS-05 2020-10-07	38.235231	38.235231	-121.682038	-121.682038
DOP 21-11-SMM-03 2020-10-07	38.180986	38.180986	-121.994099	-121.994099
DOP 21-11-CSS-04 2020-10-07	38.251043	38.251043	-121.721261	-121.721261
DOP 21-11-RVV-02 2020-10-08	38.097381	38.097381	-121.707161	-121.707161
DOP 21-11-LSR-01 2020-10-08	38.070639	38.070639	-121.778357	-121.778357
DOP 21-11-RVV-01 2020-10-08	38.178189	38.178189	-121.666472	-121.666472
DOP 21-12-SMM-03 2020-10-13	38.116617	38.116617	-121.889989	-121.889989
DOP 21-12-SMM-01 2020-10-13	38.169903	38.169903	-122.026398	-122.026398
DOP 21-12-LSC-01 2020-10-13	38.261583	38.261583	-121.666185	-121.666185
DOP 21-12-USC-02 2020-10-13	38.534198	38.534198	-121.584727	-121.584727
DOP 21-12-SMM-02 2020-10-13	38.163241	38.163241	-122.061121	-122.061121
DOP 21-12-USC-01 2020-10-13	38.556532	38.556532	-121.574364	-121.574364
DOP 21-12-CSS-03 2020-10-14	38.242533	38.242533	-121.688248	-121.688248
DOP 21-12-CSS-04 2020-10-14	38.293676	38.293676	-121.667243	-121.667243
DOP 21-12-CSS-01 2020-10-14	38.252879	38.252879	-121.725489	-121.725489
DOP 21-12-SBW-01 2020-10-15	38.034342	38.034342	-122.137366	-122.137366
DOP 21-12-SBW-02 2020-10-15	38.099478	38.099478	-122.069815	-122.069815
DOP 21-12-SBM-01 2020-10-15	38.068005	38.068005	-122.04391	-122.04391
DOP 21-12-RVV-02 2020-10-16	38.128475	38.128475	-121.690339	-121.690339
DOP 21-12-LSR-01 2020-10-16	38.083196	38.083196	-121.758244	-121.758244
DOP 21-12-RVV-01 2020-10-16	38.094926	38.094926	-121.707324	-121.707324
DOP 21-13-CSS-01 2020-10-19	38.236497	38.236497	-121.682923	-121.682923
DOP 21-13-CSS-02 2020-10-19	38.257283	38.257283	-121.691368	-121.691368
DOP 21-13-SBM-01 2020-10-19	38.068405	38.068405	-121.981855	-121.981855
DOP 21-13-SBW-01 2020-10-19	38.054825	38.054825	-122.086184	-122.086184
DOP 21-13-CSS-03 2020-10-19	38.374574	38.374574	-121.633378	-121.633378
DOP 21-13-CFF-01 2020-10-19	38.058617	38.058617	-121.866693	-121.866693
DOP 21-13-RVV-02 2020-10-20	38.108296	38.108296	-121.712517	-121.712517
DOP 21-13-LSR-01 2020-10-20	38.061351	38.061351	-121.787483	-121.787483
DOP 21-13-RVV-01 2020-10-20	38.093093	38.093093	-121.736467	-121.736467
DOP 21-13-SMM-01 2020-10-21	38.123389	38.123389	-122.080716	-122.080716
DOP 21-13-GBB-02 2020-10-21	38.10943	38.10943	-122.064053	-122.064053
DOP 21-13-GBB-01 2020-10-21	38.106708	38.106708	-122.039542	-122.039542
DOP 21-13-LSC-03 2020-10-21	38.443002	38.443002	-121.597754	-121.597754
DOP 21-13-LSC-02 2020-10-21	38.305726	38.305726	-121.65412	-121.65412
DOP 21-13-LSC-01 2020-10-21	38.234836	38.234836	-121.674039	-121.674039
DOP 21-14-RVV-01 2020-10-27	38.143862	38.143862	-121.68915	-121.68915
DOP 21-14-LSR-01 2020-10-27	38.057402	38.057402	-121.807607	-121.807607
DOP 21-14-RVV-02 2020-10-27	38.106882	38.106882	-121.714906	-121.714906
DOP 21-14-CSS-02 2020-10-28	38.275461	38.275461	-121.695249	-121.695249
DOP 21-14-HBB-01 2020-10-28	38.071852	38.071852	-121.967128	-121.967128
DOP 21-14-CSS-03 2020-10-28	38.31752	38.31752	-121.654672	-121.654672
DOP 21-14-CSS-01 2020-10-28	38.239972	38.239972	-121.686232	-121.686232
DOP 21-14-CFF-01 2020-10-28	38.027067	38.027067	-121.830664	-121.830664
DOP 21-14-SBW-01 2020-10-28	38.081043	38.081043	-122.064697	-122.064697
DOP 21-14-SMM-02 2020-10-30	38.178415	38.178415	-122.00812	-122.00812
DOP 21-14-USC-02 2020-10-30	38.510181	38.510181	-121.584566	-121.584566
DOP 21-14-GBB-02 2020-10-30	38.102265	38.102265	-122.061281	-122.061281
DOP 21-14-LSC-01 2020-10-30	38.386784	38.386784	-121.623965	-121.623965
DOP 21-14-USC-01 2020-10-30	38.566746	38.566746	-121.555941	-121.555941
DOP 21-14-GBB-01 2020-10-30	38.110092	38.110092	-122.064177	-122.064177
DOP 21-15-CSS-01 2020-11-02	38.315217	38.315217	-121.667245	-121.667245
DOP 21-15-CSS-03 2020-11-02	38.247012	38.247012	-121.699819	-121.699819
DOP 21-15-HBB-01 2020-11-02	38.074439	38.074439	-121.944768	-121.944768
DOP 21-15-CFF-01 2020-11-02	38.044321	38.044321	-121.873197	-121.873197
DOP 21-15-CSS-04 2020-11-02	38.263836	38.263836	-121.691685	-121.691685
DOP 21-15-SBW-01 2020-11-02	38.038566	38.038566	-122.130731	-122.130731
DOP 21-15-LSC-01 2020-11-04	38.270246	38.270246	-121.662727	-121.662727
DOP 21-15-USC-02 2020-11-04	38.566822	38.566822	-121.555952	-121.555952
DOP 21-15-GBB-01 2020-11-04	38.097886	38.097886	-122.061243	-122.061243
DOP 21-15-USC-01 2020-11-04	38.512286	38.512286	-121.58461	-121.58461
DOP 21-15-SMM-02 2020-11-04	38.170111	38.170111	-122.020671	-122.020671
DOP 21-15-SMM-01 2020-11-04	38.175126	38.175126	-122.014237	-122.014237
DOP 21-15-RVV-01 2020-11-06	38.104476	38.104476	-121.697421	-121.697421
DOP 21-15-LSR-01 2020-11-06	38.060747	38.060747	-121.80146	-121.80146
DOP 21-15-RVV-02 2020-11-06	38.113332	38.113332	-121.707714	-121.707714
DOP 21-16-SMM-02 2020-11-09	38.177548	38.177548	-122.010058	-122.010058
DOP 21-16-LSC-01 2020-11-09	38.379117	38.379117	-121.627494	-121.627494
DOP 21-16-SMM-01 2020-11-09	38.174566	38.174566	-121.923264	-121.923264
DOP 21-16-USC-01 2020-11-09	38.51124	38.51124	-121.584991	-121.584991
DOP 21-16-SMM-03 2020-11-09	38.115928	38.115928	-121.89013	-121.89013
DOP 21-16-USC-02 2020-11-09	38.564343	38.564343	-121.550531	-121.550531
DOP 21-16-CSS-02 2020-11-12	38.234385	38.234385	-121.678202	-121.678202
DOP 21-16-CSS-03 2020-11-12	38.259651	38.259651	-121.763536	-121.763536
DOP 21-16-RVV-01 2020-11-12	38.142053	38.142053	-121.685606	-121.685606
DOP 21-16-LSR-02 2020-11-12	38.06939	38.06939	-121.785084	-121.785084
DOP 21-16-LSR-01 2020-11-12	38.056494	38.056494	-121.811901	-121.811901
DOP 21-16-CSS-01 2020-11-12	38.269281	38.269281	-121.668486	-121.668486
DOP 21-16-SBM-01 2020-11-13	38.069886	38.069886	-122.024599	-122.024599
DOP 21-16-CFF-01 2020-11-13	38.063274	38.063274	-121.854036	-121.854036
DOP 21-16-SBW-01 2020-11-13	38.043505	38.043505	-122.119785	-122.119785
DOP 21-17-LSR-01 2020-11-16	38.061367	38.061367	-121.802952	-121.802952
DOP 21-17-SMM-01 2020-11-16	38.105936	38.105936	-121.889199	-121.889199
DOP 21-17-RVV-01 2020-11-16	38.110393	38.110393	-121.683129	-121.683129
DOP 21-17-GBB-01 2020-11-16	38.101001	38.101001	-122.049405	-122.049405
DOP 21-17-RVV-02 2020-11-16	38.107944	38.107944	-121.716682	-121.716682
DOP 21-17-SMM-02 2020-11-16	38.142365	38.142365	-121.909114	-121.909114
DOP 21-17-LSC-01 2020-11-17	38.217319	38.217319	-121.669861	-121.669861
DOP 21-17-LSC-02 2020-11-17	38.352756	38.352756	-121.639729	-121.639729
DOP 21-17-USC-01 2020-11-17	38.517054	38.517054	-121.584584	-121.584584
DOP 21-17-SBW-01 2020-11-18	38.062804	38.062804	-122.112198	-122.112198
DOP 21-17-CFF-01 2020-11-18	38.024337	38.024337	-121.831008	-121.831008
DOP 21-17-CSS-02 2020-11-18	38.255237	38.255237	-121.725129	-121.725129
DOP 21-17-CSS-01 2020-11-18	38.258651	38.258651	-121.745468	-121.745468
DOP 21-17-CSS-03 2020-11-18	38.249872	38.249872	-121.717914	-121.717914
DOP 21-17-SBM-01 2020-11-18	38.091327	38.091327	-122.008239	-122.008239
DOP 21-18-CSS-03 2020-11-23	38.286524	38.286524	-121.665537	-121.665537
DOP 21-18-SBW-02 2020-11-23	38.032286	38.032286	-122.137008	-122.137008
DOP 21-18-CSS-04 2020-11-23	38.281162	38.281162	-121.712226	-121.712226
DOP 21-18-SBM-01 2020-11-23	38.098877	38.098877	-122.048779	-122.048779
DOP 21-18-SBW-01 2020-11-23	38.056949	38.056949	-122.077793	-122.077793
DOP 21-18-CSS-02 2020-11-23	38.238472	38.238472	-121.68451	-121.68451
DOP 21-18-GBB-02 2020-11-24	38.107731	38.107731	-122.060286	-122.060286
DOP 21-18-SMM-01 2020-11-24	38.185415	38.185415	-121.96789	-121.96789
DOP 21-18-GBB-01 2020-11-24	38.104648	38.104648	-122.028719	-122.028719
DOP 21-18-RVV-01 2020-11-25	38.151959	38.151959	-121.688184	-121.688184
DOP 21-18-RVV-03 2020-11-25	38.117768	38.117768	-121.705706	-121.705706
DOP 21-18-USC-02 2020-11-25	38.55597	38.55597	-121.574856	-121.574856
DOP 21-18-RVV-02 2020-11-25	38.101037	38.101037	-121.725205	-121.725205
DOP 21-18-LSC-01 2020-11-25	38.408756	38.408756	-121.614423	-121.614423
DOP 21-18-USC-01 2020-11-25	38.494753	38.494753	-121.584566	-121.584566
DOP 21-36-LSR-01 2021-03-29	38.062486	38.062486	-121.793124	-121.793124
DOP 21-36-RVV-01 2021-03-29	38.101753	38.101753	-121.725463	-121.725463
DOP 21-36-RVV-02 2021-03-29	38.109648	38.109648	-121.693007	-121.693007
DOP 21-36-LSC-01 2021-03-30	38.433406	38.433406	-121.602018	-121.602018
DOP 21-36-LSC-02 2021-03-30	38.309535	38.309535	-121.653038	-121.653038
DOP 21-36-SMM-01 2021-03-30	38.187259	38.187259	-121.976445	-121.976445
DOP 21-36-SMM-02 2021-03-30	38.134329	38.134329	-122.060899	-122.060899
DOP 21-36-SMM-03 2021-03-30	38.180831	38.180831	-121.995475	-121.995475
DOP 21-36-USC-01 2021-03-30	38.482063	38.482063	-121.584797	-121.584797
DOP 21-36-CSS-01 2021-04-01	38.338927	38.338927	-121.64932	-121.64932
DOP 21-36-CSS-02 2021-04-01	38.277988	38.277988	-121.69528	-121.69528
DOP 21-36-CSS-03 2021-04-01	38.253011	38.253011	-121.725585	-121.725585
DOP 21-36-HBB-01 2021-04-01	38.051066	38.051066	-121.940885	-121.940885
DOP 21-36-SBM-01 2021-04-01	38.074621	38.074621	-121.999841	-121.999841
DOP 21-36-SBW-01 2021-04-01	38.038236	38.038236	-122.127705	-122.127705
DOP 21-37-GBB-01 2021-04-05	38.098312	38.098312	-122.027725	-122.027725
DOP 21-37-GBB-02 2021-04-05	38.115877	38.115877	-122.059796	-122.059796
DOP 21-37-SMM-01 2021-04-05	38.172038	38.172038	-121.957474	-121.957474
DOP 21-37-CFF-01 2021-04-06	38.040996	38.040996	-121.833667	-121.833667
DOP 21-37-LSC-01 2021-04-06	38.231159	38.231159	-121.675086	-121.675086
DOP 21-37-LSC-02 2021-04-06	38.185146	38.185146	-121.661739	-121.661739
DOP 21-37-LSC-03 2021-04-06	38.322762	38.322762	-121.65036	-121.65036
DOP 21-37-SBM-01 2021-04-06	38.097159	38.097159	-122.061528	-122.061528
DOP 21-37-SBW-01 2021-04-06	38.080497	38.080497	-122.062782	-122.062782
DOP 21-37-LSR-01 2021-04-07	38.072467	38.072467	-121.771784	-121.771784
DOP 21-37-LSR-02 2021-04-07	38.061461	38.061461	-121.816094	-121.816094
DOP 21-37-RVV-01 2021-04-07	38.105996	38.105996	-121.715973	-121.715973
